gene_tissue_id,gene_id,label,value,unit,sample,platform
7197,71,Kidney,"  2.9",RPKM," 32",GTEx
7198,71,"Urinary bladder","  6.5",RPKM," 11",GTEx
7199,71,Testis,"  4.8",RPKM,172,GTEx
7200,71,Prostate,"  5.1",RPKM,106,GTEx
7201,71,"Fallopian tube","  5.7",RPKM,"  6",GTEx
7202,71,Breast,"  3.3",RPKM,214,GTEx
7203,71,Vagina,"  3.5",RPKM," 96",GTEx
7204,71,"Cervix, uterine","  4.1",RPKM," 11",GTEx
7205,71,Endometrium,"  6.6",RPKM," 14",GTEx
7206,71,Ovary,"  4.0",RPKM," 97",GTEx
7207,71,"Adipose tissue","  3.4",RPKM,577,GTEx
7208,71,Skin,"  5.2",RPKM,607,GTEx
7209,71,Brain," 46.1","Tags Per Million","  1",FANTOM5
7210,71,"Pituitary gland",100.5,"Tags Per Million","  1",FANTOM5
7211,71,Hippocampus," 34.4","Tags Per Million","  2",FANTOM5
7212,71,Caudate," 47.6","Tags Per Million","  1",FANTOM5
7213,71,Cerebellum," 63.4","Tags Per Million","  2",FANTOM5
7214,71,Retina," 64.1","Tags Per Million","  1",FANTOM5
7215,71,"Thyroid gland"," 30.9","Tags Per Million","  1",FANTOM5
7216,71,Appendix," 50.8","Tags Per Million","  1",FANTOM5
7217,71,"Lymph node"," 29.3","Tags Per Million","  1",FANTOM5
7218,71,Tonsil," 51.3","Tags Per Million","  1",FANTOM5
7219,71,Spleen," 39.3","Tags Per Million","  1",FANTOM5
7220,71,Thymus,147.1,"Tags Per Million","  1",FANTOM5
7221,71,"Heart muscle","  7.9","Tags Per Million","  2",FANTOM5
7222,71,"Skeletal muscle"," 39.4","Tags Per Million","  2",FANTOM5
7223,71,"Smooth muscle"," 31.5","Tags Per Million","  1",FANTOM5
7224,71,Lung," 27.6","Tags Per Million","  2",FANTOM5
7225,71,Liver," 34.3","Tags Per Million","  1",FANTOM5
7226,71,Gallbladder," 24.8","Tags Per Million","  1",FANTOM5
7227,71,Pancreas," 25.3","Tags Per Million","  1",FANTOM5
7228,71,"Salivary gland"," 37.7","Tags Per Million","  1",FANTOM5
7229,71,Esophagus," 28.5","Tags Per Million","  1",FANTOM5
7230,71,"Small intestine"," 39.8","Tags Per Million","  1",FANTOM5
7231,71,Colon," 29.6","Tags Per Million","  1",FANTOM5
7232,71,Kidney," 26.0","Tags Per Million","  1",FANTOM5
7233,71,"Urinary bladder"," 29.8","Tags Per Million","  1",FANTOM5
7234,71,Testis," 48.9","Tags Per Million","  2",FANTOM5
7235,71,Prostate," 35.8","Tags Per Million","  1",FANTOM5
7236,71,Epididymis," 33.6","Tags Per Million","  1",FANTOM5
7237,71,"Seminal vesicle"," 38.6","Tags Per Million","  1",FANTOM5
7238,71,Breast," 13.8","Tags Per Million","  1",FANTOM5
7239,71,Vagina," 31.0","Tags Per Million","  1",FANTOM5
7240,71,"Cervix, uterine"," 52.4","Tags Per Million","  1",FANTOM5
7241,71,Endometrium," 58.3","Tags Per Million","  1",FANTOM5
7242,71,Ovary," 36.1","Tags Per Million","  1",FANTOM5
7243,71,Placenta," 31.2","Tags Per Million","  1",FANTOM5
7244,71,"Adipose tissue"," 40.7","Tags Per Million","  1",FANTOM5
7245,73,"Cerebral cortex"," 45.7",TPM,"  3",HPA
7246,73,"Thyroid gland"," 64.6",TPM,"  5",HPA
7247,73,"Parathyroid gland"," 66.4",TPM,"  1",HPA
7248,73,"Adrenal gland"," 50.0",TPM,"  3",HPA
7249,73,Appendix," 75.5",TPM,"  3",HPA
7250,73,"Bone marrow"," 41.4",TPM,"  4",HPA
7251,73,"Lymph node"," 47.3",TPM,"  5",HPA
7252,73,Tonsil," 47.3",TPM,"  5",HPA
7253,73,Spleen," 63.9",TPM,"  5",HPA
7254,73,"Heart muscle"," 48.0",TPM,"  4",HPA
7255,73,"Skeletal muscle"," 54.0",TPM,"  5",HPA
7256,73,"Smooth muscle"," 72.9",TPM,"  3",HPA
7257,73,Lung," 62.2",TPM,"  9",HPA
7258,73,Liver," 23.2",TPM," 10",HPA
7259,73,Gallbladder," 74.5",TPM,"  3",HPA
7260,73,Pancreas," 13.5",TPM,"  2",HPA
7261,73,"Salivary gland"," 23.7",TPM,"  3",HPA
7262,73,Esophagus," 87.9",TPM,"  3",HPA
7263,73,Stomach," 34.4",TPM,"  4",HPA
7264,73,Duodenum," 48.7",TPM,"  2",HPA
7265,73,"Small intestine"," 52.3",TPM,"  4",HPA
7266,73,Colon," 53.0",TPM," 13",HPA
7267,73,Rectum," 63.6",TPM,"  4",HPA
7268,73,Kidney," 43.1",TPM,"  9",HPA
7269,73,"Urinary bladder"," 62.1",TPM,"  2",HPA
7270,73,Testis,198.5,TPM," 10",HPA
7271,73,Prostate," 55.8",TPM,"  9",HPA
7272,73,Epididymis," 37.7",TPM,"  1",HPA
7273,73,"Seminal vesicle"," 50.4",TPM,"  3",HPA
7274,73,"Fallopian tube"," 41.8",TPM,"  5",HPA
7275,73,Breast," 53.7",TPM,"  4",HPA
7276,73,"Cervix, uterine"," 60.6",TPM,"  2",HPA
7277,73,Endometrium," 60.1",TPM,"  5",HPA
7278,73,Ovary," 30.0",TPM,"  3",HPA
7279,73,Placenta," 82.3",TPM,"  8",HPA
7280,73,"Adipose tissue",118.3,TPM,"  5",HPA
7281,73,Skin," 40.2",TPM,"  3",HPA
7282,73,"Pituitary gland"," 12.5",RPKM,103,GTEx
7283,73,Hypothalamus,"  8.9",RPKM," 96",GTEx
7284,73,"Cerebral cortex","  7.7",RPKM,222,GTEx
7285,73,Hippocampus,"  8.8",RPKM," 94",GTEx
7286,73,Caudate," 10.3",RPKM,117,GTEx
7287,73,Cerebellum,"  9.5",RPKM,230,GTEx
7288,73,"Thyroid gland"," 14.4",RPKM,323,GTEx
7289,73,"Adrenal gland"," 13.3",RPKM,145,GTEx
7290,73,Spleen," 18.0",RPKM,104,GTEx
7291,73,"Heart muscle"," 15.6",RPKM,412,GTEx
7292,73,"Skeletal muscle"," 33.8",RPKM,430,GTEx
7293,73,Lung," 21.9",RPKM,320,GTEx
7294,73,Liver,"  5.4",RPKM,119,GTEx
7295,73,Pancreas,"  9.5",RPKM,171,GTEx
7296,73,"Salivary gland"," 17.8",RPKM," 57",GTEx
7297,73,Esophagus," 19.3",RPKM,286,GTEx
7298,73,Stomach," 11.1",RPKM,193,GTEx
7299,73,"Small intestine"," 14.5",RPKM," 88",GTEx
7300,73,Colon," 17.6",RPKM,345,GTEx
7301,73,Kidney," 10.6",RPKM," 32",GTEx
7302,73,"Urinary bladder"," 19.5",RPKM," 11",GTEx
7303,73,Testis," 24.0",RPKM,172,GTEx
7304,73,Prostate," 14.0",RPKM,106,GTEx
7305,73,"Fallopian tube"," 18.2",RPKM,"  6",GTEx
7306,73,Breast," 24.7",RPKM,214,GTEx
7307,73,Vagina," 17.6",RPKM," 96",GTEx
7308,73,"Cervix, uterine"," 16.8",RPKM," 11",GTEx
7309,73,Endometrium," 19.2",RPKM," 14",GTEx
7310,73,Ovary," 10.9",RPKM," 97",GTEx
7311,73,"Adipose tissue"," 29.3",RPKM,577,GTEx
7312,73,Skin," 15.6",RPKM,607,GTEx
7313,73,Brain," 71.8","Tags Per Million","  1",FANTOM5
7314,73,"Pituitary gland",183.9,"Tags Per Million","  1",FANTOM5
7315,73,Hippocampus,108.5,"Tags Per Million","  2",FANTOM5
7316,73,Caudate,117.1,"Tags Per Million","  1",FANTOM5
7317,73,Cerebellum,101.0,"Tags Per Million","  2",FANTOM5
7318,73,Retina," 79.5","Tags Per Million","  1",FANTOM5
7319,73,"Thyroid gland",118.0,"Tags Per Million","  1",FANTOM5
7320,73,Appendix,125.7,"Tags Per Million","  1",FANTOM5
7321,73,"Lymph node",160.9,"Tags Per Million","  1",FANTOM5
7322,73,Tonsil,118.0,"Tags Per Million","  1",FANTOM5
7323,73,Spleen,165.9,"Tags Per Million","  1",FANTOM5
7324,73,Thymus,106.1,"Tags Per Million","  1",FANTOM5
7325,73,"Heart muscle",233.1,"Tags Per Million","  2",FANTOM5
7326,73,"Skeletal muscle",336.6,"Tags Per Million","  2",FANTOM5
7327,73,"Smooth muscle",118.8,"Tags Per Million","  1",FANTOM5
7328,73,Lung,145.2,"Tags Per Million","  2",FANTOM5
7329,73,Liver," 96.4","Tags Per Million","  1",FANTOM5
7330,73,Gallbladder," 77.9","Tags Per Million","  1",FANTOM5
7331,73,Pancreas," 89.3","Tags Per Million","  1",FANTOM5
7332,73,"Salivary gland",116.6,"Tags Per Million","  1",FANTOM5
7333,73,Esophagus,147.2,"Tags Per Million","  1",FANTOM5
7334,73,"Small intestine",158.3,"Tags Per Million","  1",FANTOM5
7335,73,Colon,141.3,"Tags Per Million","  1",FANTOM5
7336,73,Kidney,118.8,"Tags Per Million","  1",FANTOM5
7337,73,"Urinary bladder",136.4,"Tags Per Million","  1",FANTOM5
7338,73,Testis,326.5,"Tags Per Million","  2",FANTOM5
7339,73,Prostate,105.2,"Tags Per Million","  1",FANTOM5
7340,73,Epididymis,140.2,"Tags Per Million","  1",FANTOM5
7341,73,"Seminal vesicle",134.9,"Tags Per Million","  1",FANTOM5
7342,73,Breast,194.4,"Tags Per Million","  1",FANTOM5
7343,73,Vagina,160.2,"Tags Per Million","  1",FANTOM5
7344,73,"Cervix, uterine",128.1,"Tags Per Million","  1",FANTOM5
7345,73,Endometrium,132.5,"Tags Per Million","  1",FANTOM5
7346,73,Ovary," 90.6","Tags Per Million","  1",FANTOM5
7347,73,Placenta,108.6,"Tags Per Million","  1",FANTOM5
7348,73,"Adipose tissue",194.0,"Tags Per Million","  1",FANTOM5
7349,74,"Cerebral cortex",14.7,TPM,"  3",HPA
7350,74,"Thyroid gland",24.8,TPM,"  5",HPA
7351,74,"Parathyroid gland",24.8,TPM,"  1",HPA
7352,74,"Adrenal gland",40.5,TPM,"  3",HPA
7353,74,Appendix,14.9,TPM,"  3",HPA
7354,74,"Bone marrow",12.4,TPM,"  4",HPA
7355,74,"Lymph node",20.4,TPM,"  5",HPA
7356,74,Tonsil,13.9,TPM,"  5",HPA
7357,74,Spleen,19.7,TPM,"  5",HPA
7358,74,"Heart muscle"," 6.9",TPM,"  4",HPA
7359,74,"Skeletal muscle"," 3.7",TPM,"  5",HPA
7360,74,"Smooth muscle",20.4,TPM,"  3",HPA
7361,74,Lung,18.8,TPM,"  9",HPA
7362,74,Liver," 9.0",TPM," 10",HPA
7363,74,Gallbladder,22.4,TPM,"  3",HPA
7364,74,Pancreas," 2.5",TPM,"  2",HPA
7365,74,"Salivary gland"," 4.3",TPM,"  3",HPA
7366,74,Esophagus,12.1,TPM,"  3",HPA
7367,74,Stomach," 9.7",TPM,"  4",HPA
7368,74,Duodenum," 9.3",TPM,"  2",HPA
7369,74,"Small intestine",10.9,TPM,"  4",HPA
7370,74,Colon,10.9,TPM," 13",HPA
7371,74,Rectum,13.3,TPM,"  4",HPA
7372,74,Kidney,14.3,TPM,"  9",HPA
7373,74,"Urinary bladder",16.8,TPM,"  2",HPA
7374,74,Testis,49.0,TPM," 10",HPA
7375,74,Prostate,22.9,TPM,"  9",HPA
7376,74,Epididymis,14.5,TPM,"  1",HPA
7377,74,"Seminal vesicle",15.7,TPM,"  3",HPA
7378,74,"Fallopian tube",19.6,TPM,"  5",HPA
7379,74,Breast,21.9,TPM,"  4",HPA
7380,74,"Cervix, uterine",26.4,TPM,"  2",HPA
7381,74,Endometrium,30.6,TPM,"  5",HPA
7382,74,Ovary,30.9,TPM,"  3",HPA
7383,74,Placenta,18.2,TPM,"  8",HPA
7384,74,"Adipose tissue",18.5,TPM,"  5",HPA
7385,74,Skin,11.4,TPM,"  3",HPA
7386,74,"Pituitary gland"," 4.8",RPKM,103,GTEx
7387,74,Hypothalamus," 3.4",RPKM," 96",GTEx
7388,74,"Cerebral cortex"," 2.8",RPKM,222,GTEx
7389,74,Hippocampus," 3.4",RPKM," 94",GTEx
7390,74,Caudate," 3.7",RPKM,117,GTEx
7391,74,Cerebellum," 7.7",RPKM,230,GTEx
7392,74,"Thyroid gland"," 6.0",RPKM,323,GTEx
7393,74,"Adrenal gland"," 9.6",RPKM,145,GTEx
7394,74,Spleen," 5.5",RPKM,104,GTEx
7395,74,"Heart muscle"," 2.6",RPKM,412,GTEx
7396,74,"Skeletal muscle"," 4.7",RPKM,430,GTEx
7397,74,Lung," 5.6",RPKM,320,GTEx
7398,74,Liver," 2.9",RPKM,119,GTEx
7399,74,Pancreas," 3.6",RPKM,171,GTEx
7400,74,"Salivary gland"," 5.1",RPKM," 57",GTEx
7401,74,Esophagus," 3.6",RPKM,286,GTEx
7402,74,Stomach," 5.2",RPKM,193,GTEx
7403,74,"Small intestine"," 5.7",RPKM," 88",GTEx
7404,74,Colon," 6.6",RPKM,345,GTEx
7405,74,Kidney," 3.2",RPKM," 32",GTEx
7406,74,"Urinary bladder"," 8.4",RPKM," 11",GTEx
7407,74,Testis,14.4,RPKM,172,GTEx
7408,74,Prostate," 6.0",RPKM,106,GTEx
7409,74,"Fallopian tube"," 8.6",RPKM,"  6",GTEx
7410,74,Breast," 7.4",RPKM,214,GTEx
7411,74,Vagina," 6.4",RPKM," 96",GTEx
7412,74,"Cervix, uterine"," 8.4",RPKM," 11",GTEx
7413,74,Endometrium," 8.3",RPKM," 14",GTEx
7414,74,Ovary," 9.5",RPKM," 97",GTEx
7415,74,"Adipose tissue"," 7.7",RPKM,577,GTEx
7416,74,Skin," 5.5",RPKM,607,GTEx
7417,74,Brain,22.3,"Tags Per Million","  1",FANTOM5
7418,74,"Pituitary gland",57.3,"Tags Per Million","  1",FANTOM5
7419,74,Hippocampus,35.2,"Tags Per Million","  2",FANTOM5
7420,74,Caudate,23.9,"Tags Per Million","  1",FANTOM5
7421,74,Cerebellum,56.5,"Tags Per Million","  2",FANTOM5
7422,74,Retina,33.2,"Tags Per Million","  1",FANTOM5
7423,74,"Thyroid gland",29.1,"Tags Per Million","  1",FANTOM5
7424,74,Appendix,57.8,"Tags Per Million","  1",FANTOM5
7425,74,"Lymph node",23.6,"Tags Per Million","  1",FANTOM5
7426,74,Tonsil,34.2,"Tags Per Million","  1",FANTOM5
7427,74,Spleen,25.1,"Tags Per Million","  1",FANTOM5
7428,74,Thymus,63.1,"Tags Per Million","  1",FANTOM5
7429,74,"Heart muscle",20.4,"Tags Per Million","  2",FANTOM5
7430,74,"Skeletal muscle",38.6,"Tags Per Million","  2",FANTOM5
7431,74,"Smooth muscle",38.2,"Tags Per Million","  1",FANTOM5
7432,74,Lung,26.6,"Tags Per Million","  2",FANTOM5
7433,74,Liver,19.6,"Tags Per Million","  1",FANTOM5
7434,74,Gallbladder,32.3,"Tags Per Million","  1",FANTOM5
7435,74,Pancreas,18.8,"Tags Per Million","  1",FANTOM5
7436,74,"Salivary gland",10.8,"Tags Per Million","  1",FANTOM5
7437,74,Esophagus,24.7,"Tags Per Million","  1",FANTOM5
7438,74,"Small intestine",39.8,"Tags Per Million","  1",FANTOM5
7439,74,Colon,48.9,"Tags Per Million","  1",FANTOM5
7440,74,Kidney,28.2,"Tags Per Million","  1",FANTOM5
7441,74,"Urinary bladder",42.2,"Tags Per Million","  1",FANTOM5
7442,74,Testis,60.2,"Tags Per Million","  2",FANTOM5
7443,74,Prostate,46.7,"Tags Per Million","  1",FANTOM5
7444,74,Epididymis,17.7,"Tags Per Million","  1",FANTOM5
7445,74,"Seminal vesicle",36.5,"Tags Per Million","  1",FANTOM5
7446,74,Breast,18.9,"Tags Per Million","  1",FANTOM5
7447,74,Vagina,68.4,"Tags Per Million","  1",FANTOM5
7448,74,"Cervix, uterine",62.1,"Tags Per Million","  1",FANTOM5
7449,74,Endometrium,35.3,"Tags Per Million","  1",FANTOM5
7450,74,Ovary,42.0,"Tags Per Million","  1",FANTOM5
7451,74,Placenta,29.0,"Tags Per Million","  1",FANTOM5
7452,74,"Adipose tissue",31.4,"Tags Per Million","  1",FANTOM5
7453,75,"Cerebral cortex"," 27.2",TPM,"  3",HPA
7454,75,"Thyroid gland"," 19.7",TPM,"  5",HPA
7455,75,"Parathyroid gland"," 20.7",TPM,"  1",HPA
7456,75,"Adrenal gland"," 21.0",TPM,"  3",HPA
7457,75,Appendix," 23.0",TPM,"  3",HPA
7458,75,"Bone marrow"," 11.9",TPM,"  4",HPA
7459,75,"Lymph node"," 19.9",TPM,"  5",HPA
7460,75,Tonsil," 18.0",TPM,"  5",HPA
7461,75,Spleen," 22.1",TPM,"  5",HPA
7462,75,"Heart muscle"," 11.6",TPM,"  4",HPA
7463,75,"Skeletal muscle","  8.6",TPM,"  5",HPA
7464,75,"Smooth muscle"," 26.5",TPM,"  3",HPA
7465,75,Lung," 20.7",TPM,"  9",HPA
7466,75,Liver," 18.3",TPM," 10",HPA
7467,75,Gallbladder," 21.5",TPM,"  3",HPA
7468,75,Pancreas,"  3.6",TPM,"  2",HPA
7469,75,"Salivary gland","  6.3",TPM,"  3",HPA
7470,75,Esophagus," 19.0",TPM,"  3",HPA
7471,75,Stomach," 17.5",TPM,"  4",HPA
7472,75,Duodenum," 17.5",TPM,"  2",HPA
7473,75,"Small intestine"," 18.5",TPM,"  4",HPA
7474,75,Colon," 19.7",TPM," 13",HPA
7475,75,Rectum," 19.7",TPM,"  4",HPA
7476,75,Kidney," 17.7",TPM,"  9",HPA
7477,75,"Urinary bladder"," 16.9",TPM,"  2",HPA
7478,75,Testis," 74.6",TPM," 10",HPA
7479,75,Prostate," 21.9",TPM,"  9",HPA
7480,75,Epididymis," 13.6",TPM,"  1",HPA
7481,75,"Seminal vesicle"," 19.9",TPM,"  3",HPA
7482,75,"Fallopian tube"," 20.0",TPM,"  5",HPA
7483,75,Breast," 19.6",TPM,"  4",HPA
7484,75,"Cervix, uterine"," 23.4",TPM,"  2",HPA
7485,75,Endometrium," 23.1",TPM,"  5",HPA
7486,75,Ovary," 16.9",TPM,"  3",HPA
7487,75,Placenta," 27.3",TPM,"  8",HPA
7488,75,"Adipose tissue"," 19.1",TPM,"  5",HPA
7489,75,Skin," 11.9",TPM,"  3",HPA
7490,75,"Pituitary gland","  4.1",RPKM,103,GTEx
7491,75,Hypothalamus,"  4.8",RPKM," 96",GTEx
7492,75,"Cerebral cortex","  5.5",RPKM,222,GTEx
7493,75,Hippocampus,"  4.8",RPKM," 94",GTEx
7494,75,Caudate,"  5.4",RPKM,117,GTEx
7495,75,Cerebellum,"  5.9",RPKM,230,GTEx
7496,75,"Thyroid gland","  5.8",RPKM,323,GTEx
7497,75,"Adrenal gland","  7.7",RPKM,145,GTEx
7498,75,Spleen,"  8.3",RPKM,104,GTEx
7499,75,"Heart muscle","  5.4",RPKM,412,GTEx
7500,75,"Skeletal muscle","  7.5",RPKM,430,GTEx
7501,75,Lung,"  6.4",RPKM,320,GTEx
7502,75,Liver,"  6.1",RPKM,119,GTEx
7503,75,Pancreas,"  4.0",RPKM,171,GTEx
7504,75,"Salivary gland","  6.9",RPKM," 57",GTEx
7505,75,Esophagus,"  7.3",RPKM,286,GTEx
7506,75,Stomach,"  7.3",RPKM,193,GTEx
7507,75,"Small intestine","  6.6",RPKM," 88",GTEx
7508,75,Colon,"  8.0",RPKM,345,GTEx
7509,75,Kidney,"  5.5",RPKM," 32",GTEx
7510,75,"Urinary bladder","  8.6",RPKM," 11",GTEx
7511,75,Testis," 17.3",RPKM,172,GTEx
7512,75,Prostate,"  6.6",RPKM,106,GTEx
7513,75,"Fallopian tube","  7.8",RPKM,"  6",GTEx
7514,75,Breast,"  7.5",RPKM,214,GTEx
7515,75,Vagina,"  6.9",RPKM," 96",GTEx
7516,75,"Cervix, uterine","  7.5",RPKM," 11",GTEx
7517,75,Endometrium,"  8.0",RPKM," 14",GTEx
7518,75,Ovary,"  6.6",RPKM," 97",GTEx
7519,75,"Adipose tissue","  7.9",RPKM,577,GTEx
7520,75,Skin,"  8.2",RPKM,607,GTEx
7521,75,Brain," 32.5","Tags Per Million","  1",FANTOM5
7522,75,"Pituitary gland"," 42.7","Tags Per Million","  1",FANTOM5
7523,75,Hippocampus," 32.2","Tags Per Million","  2",FANTOM5
7524,75,Caudate," 34.9","Tags Per Million","  1",FANTOM5
7525,75,Cerebellum," 39.9","Tags Per Million","  2",FANTOM5
7526,75,Retina," 53.3","Tags Per Million","  1",FANTOM5
7527,75,"Thyroid gland"," 38.0","Tags Per Million","  1",FANTOM5
7528,75,Appendix," 43.0","Tags Per Million","  1",FANTOM5
7529,75,"Lymph node"," 34.5","Tags Per Million","  1",FANTOM5
7530,75,Tonsil," 45.2","Tags Per Million","  1",FANTOM5
7531,75,Spleen," 50.4","Tags Per Million","  1",FANTOM5
7532,75,Thymus," 43.3","Tags Per Million","  1",FANTOM5
7533,75,"Heart muscle"," 37.7","Tags Per Million","  2",FANTOM5
7534,75,"Skeletal muscle"," 41.6","Tags Per Million","  2",FANTOM5
7535,75,"Smooth muscle"," 31.2","Tags Per Million","  1",FANTOM5
7536,75,Lung," 28.4","Tags Per Million","  2",FANTOM5
7537,75,Liver," 60.6","Tags Per Million","  1",FANTOM5
7538,75,Gallbladder," 43.6","Tags Per Million","  1",FANTOM5
7539,75,Pancreas," 31.0","Tags Per Million","  1",FANTOM5
7540,75,"Salivary gland"," 35.4","Tags Per Million","  1",FANTOM5
7541,75,Esophagus," 35.5","Tags Per Million","  1",FANTOM5
7542,75,"Small intestine"," 46.3","Tags Per Million","  1",FANTOM5
7543,75,Colon," 46.8","Tags Per Million","  1",FANTOM5
7544,75,Kidney," 39.9","Tags Per Million","  1",FANTOM5
7545,75,"Urinary bladder"," 31.3","Tags Per Million","  1",FANTOM5
7546,75,Testis,104.6,"Tags Per Million","  2",FANTOM5
7547,75,Prostate," 30.8","Tags Per Million","  1",FANTOM5
7548,75,Epididymis," 27.6","Tags Per Million","  1",FANTOM5
7549,75,"Seminal vesicle"," 40.2","Tags Per Million","  1",FANTOM5
7550,75,Breast," 23.3","Tags Per Million","  1",FANTOM5
7551,75,Vagina," 31.6","Tags Per Million","  1",FANTOM5
7552,75,"Cervix, uterine"," 37.5","Tags Per Million","  1",FANTOM5
7553,75,Endometrium," 41.8","Tags Per Million","  1",FANTOM5
7554,75,Ovary," 33.4","Tags Per Million","  1",FANTOM5
7555,75,Placenta," 53.3","Tags Per Million","  1",FANTOM5
7556,75,"Adipose tissue"," 39.0","Tags Per Million","  1",FANTOM5
7557,76,"Cerebral cortex",191.2,TPM,"  3",HPA
7558,76,"Thyroid gland",371.5,TPM,"  5",HPA
7559,76,"Parathyroid gland",209.9,TPM,"  1",HPA
7560,76,"Adrenal gland",300.9,TPM,"  3",HPA
7561,76,Appendix,145.4,TPM,"  3",HPA
7562,76,"Bone marrow"," 87.3",TPM,"  4",HPA
7563,76,"Lymph node",111.5,TPM,"  5",HPA
7564,76,Tonsil," 98.4",TPM,"  5",HPA
7565,76,Spleen,188.0,TPM,"  5",HPA
7566,76,"Heart muscle",152.0,TPM,"  4",HPA
7567,76,"Skeletal muscle",239.8,TPM,"  5",HPA
7568,76,"Smooth muscle",216.7,TPM,"  3",HPA
7569,76,Lung,218.2,TPM,"  9",HPA
7570,76,Liver,141.8,TPM," 10",HPA
7571,76,Gallbladder,344.7,TPM,"  3",HPA
7572,76,Pancreas," 40.7",TPM,"  2",HPA
7573,76,"Salivary gland"," 81.0",TPM,"  3",HPA
7574,76,Esophagus,139.4,TPM,"  3",HPA
7575,76,Stomach,232.7,TPM,"  4",HPA
7576,76,Duodenum,142.2,TPM,"  2",HPA
7577,76,"Small intestine",140.5,TPM,"  4",HPA
7578,76,Colon,141.6,TPM," 13",HPA
7579,76,Rectum,100.3,TPM,"  4",HPA
7580,76,Kidney,123.4,TPM,"  9",HPA
7581,76,"Urinary bladder",209.8,TPM,"  2",HPA
7582,76,Testis," 94.6",TPM," 10",HPA
7583,76,Prostate,220.5,TPM,"  9",HPA
7584,76,Epididymis,123.0,TPM,"  1",HPA
7585,76,"Seminal vesicle",274.2,TPM,"  3",HPA
7586,76,"Fallopian tube",220.2,TPM,"  5",HPA
7587,76,Breast,135.2,TPM,"  4",HPA
7588,76,"Cervix, uterine",204.5,TPM,"  2",HPA
7589,76,Endometrium,237.1,TPM,"  5",HPA
7590,76,Ovary,220.2,TPM,"  3",HPA
7591,76,Placenta,198.4,TPM,"  8",HPA
7592,76,"Adipose tissue",227.1,TPM,"  5",HPA
7593,76,Skin,112.9,TPM,"  3",HPA
7594,76,"Pituitary gland"," 24.3",RPKM,103,GTEx
7595,76,Hypothalamus," 14.8",RPKM," 96",GTEx
7596,76,"Cerebral cortex"," 17.1",RPKM,222,GTEx
7597,76,Hippocampus," 11.8",RPKM," 94",GTEx
7598,76,Caudate," 14.0",RPKM,117,GTEx
7599,76,Cerebellum," 24.3",RPKM,230,GTEx
7600,76,"Thyroid gland"," 45.5",RPKM,323,GTEx
7601,76,"Adrenal gland"," 70.8",RPKM,145,GTEx
7602,76,Spleen," 25.7",RPKM,104,GTEx
7603,76,"Heart muscle"," 23.8",RPKM,412,GTEx
7604,76,"Skeletal muscle"," 73.9",RPKM,430,GTEx
7605,76,Lung," 37.2",RPKM,320,GTEx
7606,76,Liver," 24.8",RPKM,119,GTEx
7607,76,Pancreas," 23.0",RPKM,171,GTEx
7608,76,"Salivary gland"," 39.5",RPKM," 57",GTEx
7609,76,Esophagus," 21.0",RPKM,286,GTEx
7610,76,Stomach," 32.8",RPKM,193,GTEx
7611,76,"Small intestine"," 24.8",RPKM," 88",GTEx
7612,76,Colon," 28.0",RPKM,345,GTEx
7613,76,Kidney," 29.2",RPKM," 32",GTEx
7614,76,"Urinary bladder"," 54.2",RPKM," 11",GTEx
7615,76,Testis," 14.1",RPKM,172,GTEx
7616,76,Prostate," 29.5",RPKM,106,GTEx
7617,76,"Fallopian tube"," 30.5",RPKM,"  6",GTEx
7618,76,Breast," 36.9",RPKM,214,GTEx
7619,76,Vagina," 30.2",RPKM," 96",GTEx
7620,76,"Cervix, uterine"," 39.2",RPKM," 11",GTEx
7621,76,Endometrium," 39.2",RPKM," 14",GTEx
7622,76,Ovary," 32.5",RPKM," 97",GTEx
7623,76,"Adipose tissue"," 39.9",RPKM,577,GTEx
7624,76,Skin," 21.9",RPKM,607,GTEx
7625,76,Brain,218.1,"Tags Per Million","  1",FANTOM5
7626,76,"Pituitary gland",314.7,"Tags Per Million","  1",FANTOM5
7627,76,Hippocampus,183.3,"Tags Per Million","  2",FANTOM5
7628,76,Caudate,213.6,"Tags Per Million","  1",FANTOM5
7629,76,Cerebellum,318.5,"Tags Per Million","  2",FANTOM5
7630,76,Retina,400.8,"Tags Per Million","  1",FANTOM5
7631,76,"Thyroid gland",728.7,"Tags Per Million","  1",FANTOM5
7632,76,Appendix,306.6,"Tags Per Million","  1",FANTOM5
7633,76,"Lymph node",280.7,"Tags Per Million","  1",FANTOM5
7634,76,Tonsil,234.7,"Tags Per Million","  1",FANTOM5
7635,76,Spleen,221.4,"Tags Per Million","  1",FANTOM5
7636,76,Thymus,221.8,"Tags Per Million","  1",FANTOM5
7637,76,"Heart muscle",531.2,"Tags Per Million","  2",FANTOM5
7638,76,"Skeletal muscle",820.1,"Tags Per Million","  2",FANTOM5
7639,76,"Smooth muscle",339.8,"Tags Per Million","  1",FANTOM5
7640,76,Lung,401.5,"Tags Per Million","  2",FANTOM5
7641,76,Liver,403.5,"Tags Per Million","  1",FANTOM5
7642,76,Gallbladder,486.2,"Tags Per Million","  1",FANTOM5
7643,76,Pancreas,337.6,"Tags Per Million","  1",FANTOM5
7644,76,"Salivary gland",404.9,"Tags Per Million","  1",FANTOM5
7645,76,Esophagus,305.4,"Tags Per Million","  1",FANTOM5
7646,76,"Small intestine",301.3,"Tags Per Million","  1",FANTOM5
